,smash,stop,Vehicles,Dinnerware,closer2vehicles,closer2dinnerware
0,0.10383319854736328,0.1110197901725769,0.1110197901725769,0.10383319854736328,False,True
1,0.1713416576385498,0.11797815561294556,0.11797815561294556,0.1713416576385498,True,False
2,0.1529800295829773,0.08682394027709961,0.08682394027709961,0.1529800295829773,True,False
3,0.1256265640258789,0.10753822326660156,0.10753822326660156,0.1256265640258789,True,False
4,0.14163464307785034,0.1018185019493103,0.1018185019493103,0.14163464307785034,True,False
5,0.07940113544464111,0.05706256628036499,0.05706256628036499,0.07940113544464111,True,False
6,0.09818637371063232,0.05457097291946411,0.05457097291946411,0.09818637371063232,True,False
7,0.11960285902023315,0.07776093482971191,0.07776093482971191,0.11960285902023315,True,False
8,0.16156595945358276,0.10466760396957397,0.10466760396957397,0.16156595945358276,True,False
9,0.1267927885055542,0.11236155033111572,0.11236155033111572,0.1267927885055542,True,False
10,0.11421370506286621,0.06304126977920532,0.06304126977920532,0.11421370506286621,True,False
11,0.07814788818359375,0.039787232875823975,0.039787232875823975,0.07814788818359375,True,False
12,0.10843777656555176,0.10013920068740845,0.10013920068740845,0.10843777656555176,True,False
13,0.22647219896316528,0.14606213569641113,0.14606213569641113,0.22647219896316528,True,False
14,0.12709134817123413,0.10598236322402954,0.10598236322402954,0.12709134817123413,True,False
15,0.1397080421447754,0.08754295110702515,0.08754295110702515,0.1397080421447754,True,False
16,0.18929743766784668,0.12199413776397705,0.12199413776397705,0.18929743766784668,True,False
17,0.20249611139297485,0.09057295322418213,0.09057295322418213,0.20249611139297485,True,False
18,0.14358389377593994,0.08799904584884644,0.08799904584884644,0.14358389377593994,True,False
19,0.19343090057373047,0.12057405710220337,0.12057405710220337,0.19343090057373047,True,False
20,0.15444129705429077,0.07577395439147949,0.07577395439147949,0.15444129705429077,True,False
21,0.09017395973205566,0.048180580139160156,0.048180580139160156,0.09017395973205566,True,False
22,0.1581515073776245,0.1059526801109314,0.1059526801109314,0.1581515073776245,True,False
23,0.1860034465789795,0.115589439868927,0.115589439868927,0.1860034465789795,True,False
24,0.08475476503372192,0.05764806270599365,0.05764806270599365,0.08475476503372192,True,False
25,0.10236501693725586,0.07702946662902832,0.07702946662902832,0.10236501693725586,True,False
26,0.07449477910995483,0.03702038526535034,0.03702038526535034,0.07449477910995483,True,False
27,0.14415836334228516,0.08346569538116455,0.08346569538116455,0.14415836334228516,True,False
28,0.1173601746559143,0.07258099317550659,0.07258099317550659,0.1173601746559143,True,False
29,0.1900140643119812,0.1167900562286377,0.1167900562286377,0.1900140643119812,True,False
30,0.07159143686294556,0.06556683778762817,0.06556683778762817,0.07159143686294556,True,False
31,0.12237495183944702,0.05763232707977295,0.05763232707977295,0.12237495183944702,True,False
32,0.16410315036773682,0.1293681263923645,0.1293681263923645,0.16410315036773682,True,False
33,0.16169750690460205,0.12109071016311646,0.12109071016311646,0.16169750690460205,True,False
34,0.1297035813331604,0.08225607872009277,0.08225607872009277,0.1297035813331604,True,False
35,0.17135220766067505,0.0844542384147644,0.0844542384147644,0.17135220766067505,True,False
36,0.15634655952453613,0.1119312047958374,0.1119312047958374,0.15634655952453613,True,False
37,0.14075052738189697,0.11857467889785767,0.11857467889785767,0.14075052738189697,True,False
38,0.08572638034820557,0.07500147819519043,0.07500147819519043,0.08572638034820557,True,False
39,0.07555168867111206,0.05004054307937622,0.05004054307937622,0.07555168867111206,True,False
40,0.12889564037322998,0.0853690505027771,0.0853690505027771,0.12889564037322998,True,False
41,0.11810755729675293,0.10274642705917358,0.10274642705917358,0.11810755729675293,True,False
42,0.07905489206314087,0.0668591856956482,0.0668591856956482,0.07905489206314087,True,False
43,0.13840919733047485,0.09714984893798828,0.09714984893798828,0.13840919733047485,True,False
44,0.18627595901489258,0.09415239095687866,0.09415239095687866,0.18627595901489258,True,False
45,0.11458766460418701,0.06380248069763184,0.06380248069763184,0.11458766460418701,True,False
46,0.14513152837753296,0.09134906530380249,0.09134906530380249,0.14513152837753296,True,False
47,0.10495418310165405,0.05504328012466431,0.05504328012466431,0.10495418310165405,True,False
48,0.09901255369186401,0.06330585479736328,0.06330585479736328,0.09901255369186401,True,False
49,0.09664374589920044,0.08070504665374756,0.08070504665374756,0.09664374589920044,True,False
50,0.09233367443084717,0.04967451095581055,0.04967451095581055,0.09233367443084717,True,False
51,0.16790437698364258,0.09748202562332153,0.09748202562332153,0.16790437698364258,True,False
52,0.08861052989959717,0.056814491748809814,0.056814491748809814,0.08861052989959717,True,False
